231 655 352 8 40
241 750 329 12 40
260 826 324 16 40
292 901 304 20 40
298 920 272 24 40
310 901 252 28 40
302 809 207 32 40
322 702 190 36 40
362 611 191 40 40
346 530 176 44 40
183 482 280 0 42
189 552 281 4 42
209 657 292 8 42
224 728 302 12 42
248 816 308 16 42
272 898 280 20 42
283 913 257 24 42
288 883 228 28 42
294 818 209 32 42
287 713 183 36 42
280 624 167 40 42
276 523 153 44 42
180 478 269 0 44
195 558 287 4 44
207 643 293 8 44
223 725 297 12 44
238 821 283 16 44
255 884 254 20 44
266 897 239 24 44
272 872 219 28 44
279 810 202 32 44
294 702 181 36 44
277 616 165 40 44
269 508 149 44 44
175 461 266 0 46
190 550 281 4 46
205 640 285 8 46
218 728 281 12 46
231 818 256 16 46
249 872 245 20 46
262 882 231 24 46
264 847 210 28 46
269 781 192 32 46
261 704 175 36 46
275 600 163 40 46
254 516 148 44 46
152 430 214 0 48
160 497 219 4 48
172 576 225 8 48
189 671 225 12 48
215 783 235 16 48
233 835 229 20 48
242 843 215 24 48
251 815 200 28 48
256 745 183 32 48
245 664 166 36 48
237 580 151 40 48
239 498 140 44 48
145 409 202 0 50
160 489 219 4 50
176 571 225 8 50
192 662 225 12 50
200 728 218 16 50
214 773 208 20 50
229 792 204 24 50
240 771 191 28 50
238 705 174 32 50
236 631 160 36 50
227 555 145 40 50
219 489 136 44 50
208 129 680 0 2
260 151 640 4 2
270 149 642 8 2
323 149 620 12 2
380 151 580 16 2
448 148 503 20 2
525 153 442 24 2
533 128 340 28 2
567 129 290 32 2
596 134 248 36 2
592 137 243 40 2
574 125 189 44 2
680 148 165 46 2
575 146 185 46 4
626 165 200 46 6
659 185 209 46 8
675 199 212 46 10
681 214 212 46 12
691 234 217 46 14
687 254 217 46 16
660 273 213 46 18
639 303 212 46 20
608 328 210 46 22
598 341 207 46 24
499 367 182 46 26
478 377 179 46 28
469 402 184 46 30
486 431 199 46 32
385 487 182 46 34
363 490 179 46 36
331 490 167 46 38
320 500 166 46 40
281 507 156 46 42
267 518 155 46 44
266 523 158 46 46
256 552 160 46 48
234 518 148 46 50
