326 761 220 32 40
322 720 206 34 40
323 672 195 36 40
323 636 188 38 40
334 593 185 40 40
345 552 183 42 40
335 505 173 44 40
197 524 294 2 42
198 553 293 4 42
207 606 296 6 42
219 659 305 8 42
228 704 305 10 42
239 742 309 12 42
250 775 307 14 42
262 811 299 16 42
275 839 293 18 42
289 856 284 20 42
298 863 272 22 42
303 861 260 24 42
309 852 252 26 42
308 828 237 28 42
319 798 228 30 42
318 764 218 32 42
313 721 204 34 42
313 680 194 36 42
310 636 185 38 42
304 600 178 40 42
297 566 171 42 42
292 515 161 44 42
191 518 278 2 44
197 554 284 4 44
203 597 286 6 44
211 642 289 8 44
220 692 291 10 44
230 736 290 12 44
239 772 284 14 44
247 802 278 16 44
260 831 267 18 44
265 846 260 20 44
278 855 255 22 44
282 851 244 24 44
286 840 235 26 44
287 817 223 28 44
292 787 215 30 44
297 759 207 32 44
297 719 198 34 44
294 674 187 36 44
294 628 179 38 44
289 593 172 40 44
285 561 167 42 44
275 523 159 44 44
187 506 267 2 46
193 548 273 4 46
199 589 277 6 46
208 637 279 8 46
215 681 279 10 46
223 726 277 12 46
231 763 267 14 46
237 790 257 16 46
247 811 251 18 46
254 828 245 20 46
260 834 238 22 46
266 832 231 24 46
269 816 222 26 46
272 799 214 28 46
273 771 205 30 46
276 738 196 32 46
273 699 187 34 46
274 661 179 36 46
273 617 172 38 46
272 581 166 40 46
266 548 159 42 46
259 509 153 44 46
168 479 230 2 48
174 517 236 4 48
182 558 240 6 48
189 601 234 8 48
205 669 252 10 48
207 700 245 12 48
213 721 241 14 48
224 759 239 16 48
233 780 235 18 48
238 797 229 20 48
247 803 224 22 48
252 800 220 24 48
257 788 213 26 48
258 771 206 28 48
259 743 197 30 48
261 714 189 32 48
263 673 180 34 48
257 636 171 36 48
256 599 166 38 48
255 569 160 40 48
253 538 157 42 48
242 488 144 44 48
162 461 220 2 50
172 502 229 4 50
179 547 232 6 50
185 288 233 8 50
192 626 234 10 50
201 676 236 12 50
209 708 234 14 50
218 736 233 16 50
224 754 227 18 50
232 767 222 20 50
237 771 217 22 50
244 773 213 24 50
246 760 205 26 50
246 733 196 28 50
250 716 191 30 50
250 680 183 32 50
246 646 174 34 50
245 610 168 36 50
243 579 159 38 50
237 534 151 40 50
234 521 149 42 50
224 477 140 44 50
